system_name,question,retrieval_f1,semantic_f1,predicted_answer,predicted_titles,gold_titles,hop_count,persona,error
LLM_Only_Baseline,"I've discovered what appears to be misuse of university resources by a Deputy Vice-Chancellor. According to the Public Interest Disclosure procedure, who should I report this to and how?",0.0,0.5,"According to typical Public Interest Disclosure procedures, especially when the concern involves a senior figure like a Deputy Vice-Chancellor, you should report the matter to an individual or body independent of their direct reporting line. This often includes:1. The Vice-Chancellor (unless they are also implicated in the alleged misuse).2. The Chair of the University's Audit Committee.3. The Chair of the University Council or Board.4. A designated Public Interest Disclosure Officer or the Head of Internal Audit, if your university's procedure specifies such roles.You should consult your university's specific Public Interest Disclosure procedure for the exact designated contact. The 'how' typically involves submitting your disclosure in writing (e.g., via email or letter) to the designated contact. Your report should include as much detail as possible about the alleged misuse, including dates, individuals involved, and any supporting evidence you may have. The procedure should also outline provisions for confidentiality and protection against detriment for the discloser.",[],['Public Interest Disclosure Procedure'],1,An administrative staff member managing university resources.,
LLM_Only_Baseline,"If a donor wants to make a gift but requires UQ to provide matching funds as part of the donation agreement, who needs to approve this arrangement and what's the approval process?",0.0,0.3870967741935483,"The approval process for a donation agreement requiring UQ to provide matching funds involves several key stakeholders and steps:1.  **Proposal Development:** The relevant Faculty or Institute, in collaboration with UQ Advancement, develops a comprehensive proposal. This proposal outlines the donor's gift, the specific amount of UQ matching funds required, the source of these matching funds within UQ (e.g., Faculty budget, central funds), and the strategic benefits and financial implications of the arrangement.2.  **Financial Assessment:** The Faculty/Institute's finance team and UQ's central Finance office (e.g., Chief Financial Officer's division) conduct a thorough assessment of the financial viability and sustainability of UQ's matching commitment.3.  **Endorsement by Dean/Institute Director:** The Dean of the relevant Faculty or Director of the Institute must endorse the proposal, confirming its strategic alignment with their objectives and their ability to commit the necessary matching funds from their budget, if applicable.4.  **Executive Approval:** The proposal then requires approval from senior executive leadership, guided by UQ's Financial Delegations policy. Depending on the value and strategic significance of the matching funds commitment, this typically involves:    *   **Chief Operating Officer (COO):** For significant financial commitments and operational implications.    *   **Provost:** For commitments primarily related to academic strategy, teaching, or research.    *   **Vice-Chancellor (VC):** For very large, highly strategic, or precedent-setting commitments.    *   The specific signatory will be determined by the delegated authority for the amount of funds being committed.5.  **Legal Review:** UQ Legal Services reviews the draft donation agreement to ensure it complies with all legal requirements and protects the University's interests.6.  **Agreement Execution:** Once all necessary approvals are obtained, the donation agreement is formally executed by an authorized UQ signatory.In summary, the arrangement needs approval from the senior executive with the appropriate financial delegation (e.g., COO, Provost, or Vice-Chancellor), following endorsement from the relevant Faculty/Institute Dean/Director and financial review by central Finance.",[],['Philanthropy and Fundraising Policy'],1,An administrative staff member managing university resources.,
LLM_Only_Baseline,"My daughter is a UQ student who just had a baby and needs to breastfeed while on campus between classes. Where can she find appropriate facilities, and what kind of support can she expect from the university?",0.0,0.48979591836734687,"Your daughter can find appropriate facilities at The University of Queensland (UQ) through dedicated parent rooms and lactation rooms located across its campuses. These rooms are private, comfortable spaces equipped for breastfeeding, often including amenities like comfortable seating, change tables, and sometimes a fridge or microwave. She can find a comprehensive list and map of these locations on the official UQ website by searching for 'UQ parent rooms' or 'UQ lactation facilities'.Regarding support, UQ offers several resources for student parents:1.  **Academic Support:** She should contact her course coordinators or UQ Student Services to discuss her situation. UQ has provisions for academic adjustments, extensions, or special consideration for students with significant family responsibilities, including new parents.2.  **Student Services:** UQ Student Services provides advice and support for students balancing study with family life, helping to connect them with relevant university and external resources.3.  **Childcare:** UQ operates on-campus childcare services (e.g., UQ Child Care Services). While there might be waiting lists, it's worth inquiring about availability and options.4.  **Wellbeing Support:** The university offers general wellbeing and counselling services that can provide support for managing the demands of study and new parenthood.UQ is committed to supporting students with family responsibilities, and she should not hesitate to reach out to these services for personalized assistance.",[],['Breastfeeding on Campus Procedure'],1,A concerned parent asking about student safety and wellbeing.,
LLM_Only_Baseline,"I'm setting up a new synthetic chemistry project in my lab and need to store several solvents and reagents. What are the maximum quantities of different chemical classes I can store in my laboratory working area outside of a Dangerous Goods cabinet, and what are the container size limits?",0.0,0.375,"{""Flammable Liquids"": {""maximum_total_quantity_outside_cabinet"": ""Typically 10-20 liters (e.g., 5 gallons) total per laboratory working area."",""maximum_container_size"": ""Typically 1-4 liters (e.g., 1 gallon). Larger containers must be stored in a Dangerous Goods cabinet.""},""Corrosive Liquids (Acids/Bases)"": {""maximum_total_quantity_outside_cabinet"": ""Keep to a minimum, generally 5-10 liters total for common reagents."",""maximum_container_size"": ""Typically up to 2.5-4 liters.""},""Toxic/Highly Toxic Substances"": {""maximum_total_quantity_outside_cabinet"": ""As little as possible, often grams or a few hundred milliliters."",""maximum_container_size"": ""Smallest practical size, typically <1 liter or <500g.""},""Oxidizing Agents"": {""maximum_total_quantity_outside_cabinet"": ""As little as possible, often grams or a few hundred milliliters."",""maximum_container_size"": ""Smallest practical size, typically <1 liter or <500g.""},""General Guidelines"": ""Always minimize the quantities of all chemicals stored in the working area. Segregate incompatible chemicals. Consult your institution's safety policies, local fire codes, and national regulations (e.g., OSHA, NFPA, COSHH) for precise limits, as these can vary significantly.""}",[],['Chemical Storage Safety Guideline'],1,A PhD candidate conducting complex laboratory research.,
LLM_Only_Baseline,"What are the required review schedules for risk assessments based on their current risk ratings, and when else might a risk assessment need to be reviewed outside of these regular intervals?",0.0,0.577319587628866,"The required review schedules for risk assessments based on their current risk ratings generally follow these guidelines, though specific organizational policies may vary:1.  **High/Critical Risks:** Typically reviewed annually, or even semi-annually/quarterly for extremely critical risks, to ensure controls are robust and the risk remains within acceptable limits.2.  **Medium Risks:** Usually reviewed annually or biennially.3.  **Low Risks:** Often reviewed biennially or every three years.A risk assessment might also need to be reviewed outside of these regular intervals due to various triggers, including but not limited to:1.  **Significant Changes:** Any major changes to business processes, operations, technology (e.g., new systems, cloud adoption), organizational structure, or personnel.2.  **Regulatory or Legal Changes:** Updates to laws, regulations, or compliance requirements that impact the organization's risk profile.3.  **Security Incidents or Breaches:** Following a security incident, data breach, or near-miss, to understand the root cause and reassess related risks and controls.4.  **Changes in Threat Landscape:** Discovery of new vulnerabilities, attack vectors, or emerging threats that could significantly impact existing assets or processes.5.  **New Information:** Feedback from audits, penetration tests, vulnerability scans, or other assessments that reveal new risks or control deficiencies.6.  **Strategic Decisions:** Introduction of new products, services, projects, or significant business initiatives (e.g., mergers, acquisitions, divestitures).7.  **Control Failures:** When existing controls are found to be ineffective or have failed to mitigate a risk as intended.8.  **Changes in Risk Appetite:** If the organization's tolerance for risk changes, requiring a re-evaluation of existing risks and mitigation strategies.",[],['Health and Safety Risk Assessment Procedure'],1,An administrative staff member managing university resources.,
LLM_Only_Baseline,"I'm applying for undergraduate studies at UQ but I'm not sure if my English level is good enough. What are the different ways I can prove I meet the English language requirements, and what happens if I don't meet them?",0.0,0.5454545454545455,"To prove you meet the English language requirements for undergraduate studies at The University of Queensland (UQ), you generally have several options:1.  **English Language Tests:** You can take a recognized English proficiency test and achieve the minimum required scores. Common tests accepted by UQ include:    *   **IELTS Academic:** Typically an overall score of 6.5 with no band less than 6.0 (some programs may require higher).    *   **TOEFL iBT:** An overall score of 87, with specific minimums for reading, listening, speaking, and writing (e.g., R 19, L 19, S 19, W 21).    *   **PTE Academic:** An overall score of 64 with no communicative skill less than 60.    *   **Cambridge English (C1 Advanced or C2 Proficiency):** An overall score of 176 with no skill less than 169.    *   **Occupational English Test (OET):** A B in all four components.2.  **Previous Studies in English:** You may be exempt from taking an English test if you have:    *   Completed senior secondary studies (e.g., Year 12) in an English-speaking country (like Australia, New Zealand, UK, USA, Canada, Ireland, South Africa) where English was the language of instruction.    *   Completed a tertiary qualification (e.g., a degree) in an English-speaking country where English was the language of instruction.    *   Successfully completed an approved UQ College English language program or a UQ-approved foundation program.If you don't meet the English language requirements directly, UQ typically offers the following pathways:1.  **Conditional Offer:** UQ may issue you a conditional offer of admission. This means your place is secured, but you must meet the English language requirements before you can formally enroll in your degree program.2.  **English Language Pathway Programs:** You will likely be advised to undertake an intensive English language program at UQ College (UQ's official pathway provider) or another approved institution. These programs are designed to bring your English proficiency up to the required level for your chosen UQ degree. Upon successful completion of the program at the specified level, you will satisfy UQ's English language requirement and can then commence your undergraduate studies.3.  **Deferral/Reapplication:** In some cases, you might need to defer your application until you can meet the requirements, or reapply once you have achieved the necessary proficiency.",[],['English Language Proficiency Admission Procedure'],1,A first-year undergraduate student new to the university.,
LLM_Only_Baseline,I'm developing a completely new course curriculum from scratch. How does the university's workload allocation system account for the extra time needed to create new course materials compared to teaching existing courses?,0.0,0.3157894736842105,"University workload allocation systems generally recognize that developing a completely new course curriculum from scratch requires significantly more time and effort than teaching an existing course. While the specifics vary widely between institutions, here are common ways this extra time is accounted for:

1.  **Higher Workload Credit/Units:** Many systems assign a higher ""workload credit"" or ""unit value"" to the *first offering* of a new course. For example, if teaching an existing 3-credit course counts as 1.0 workload unit, developing and teaching a new 3-credit course might count as 1.25, 1.5, or even 2.0 workload units for that initial offering. This acknowledges the time spent on syllabus design, lecture creation, assignment development, and material sourcing.

2.  **Reduced Teaching Load:** Faculty members tasked with developing a new course may be granted a reduced teaching load in other areas for the semester or academic year during which the development primarily occurs or the course is first taught. For instance, instead of teaching three courses, they might teach two, with the ""third course"" equivalent being allocated to new course development.

3.  **Course Release/Buy-out:** In some cases, especially for significant curriculum overhauls or highly complex new courses, faculty might receive a dedicated ""course release"" (meaning they teach one fewer course) specifically for development. This can sometimes be funded through grants or departmental budgets.

4.  **Project-Based Allocation:** The development of a new course might be treated as a specific project with an allocated number of hours or a defined percentage of the faculty member's overall workload for a given period, separate from their direct teaching hours.

5.  **Departmental Discretion and Negotiation:** Often, the exact compensation for new course development is not rigidly formulaic but is negotiated at the departmental level. Department chairs or deans have some flexibility to adjust individual faculty workloads based on strategic needs, including the introduction of new courses.

6.  **Recognition as Scholarship/Service:** While less common for direct workload calculation, the creation of innovative new curricula can sometimes be recognized as a form of scholarly activity or significant service contribution, which factors into annual reviews, promotion, and tenure decisions.

**Key Considerations:**

*   **Initial Offering Focus:** The increased workload credit or reduced load typically applies to the *first time* the course is developed and taught. Subsequent offerings of the same course usually revert to the standard workload allocation for existing courses, as the primary development work has been completed.
*   **Institutional Variability:** It is crucial to understand that every university, and sometimes even different colleges or departments within the same university, will have its own specific workload policies and formulas.

To get the precise details for your situation, you should consult your university's faculty handbook, your department chair, or the relevant academic affairs office. They will be able to provide the specific policies and procedures that apply to new course development in your institution.",[],['Workload Allocation for Academic Staff Procedure'],1,A faculty member designing a new course curriculum.,
LLM_Only_Baseline,"I've been fit tested for my N95 respirator at the beginning of my PhD research project, and it's been about 10 months now. My research is ongoing and I'm using the same make and model of respirator. Do I need to get fit tested again before the one-year mark, or can I wait until I change respirators?",0.0,0.36363636363636365,"Yes, you need to get fit tested again before the one-year mark. OSHA regulations require annual fit testing for tight-fitting respirators like the N95, meaning you must be re-tested within 12 months of your last fit test, regardless of whether you change respirators or not.",[],['Use of Respiratory Protective Equipment Guideline'],1,A PhD candidate conducting complex laboratory research.,
LLM_Only_Baseline,"As a faculty member, I supervise graduate students and sometimes junior colleagues. Can I also serve as a mentor to these same people, or does the policy require that mentoring relationships be separate from supervisory relationships?",0.0,0.4800000000000001,"Yes, you absolutely can and often should serve as a mentor to your graduate students and junior colleagues whom you supervise. In fact, effective supervision often inherently includes a strong mentorship component, guiding them not just on specific tasks but also on their professional development, research skills, and navigating their academic journey.

However, it is also common, and often highly recommended or even required by institutional policy, that individuals (especially graduate students and junior faculty) have **additional mentors** who are *separate* from their direct supervisor. This is due to several important reasons:

1.  **Power Dynamics:** A direct supervisor holds significant power over a student's academic progress, funding, or a junior colleague's promotion and tenure. This can make it difficult for the mentee to be fully open about challenges, mistakes, personal issues, or even conflicts with the supervisor, for fear of negative repercussions. A separate mentor provides a safer, more neutral space for such discussions.
2.  **Diverse Perspectives:** Separate mentors can offer different perspectives, advice, and networking opportunities that might be outside your specific expertise or experience. They can provide a broader view of career paths, institutional politics, and work-life balance.
3.  **Confidentiality and Trust:** Mentees might feel more comfortable discussing sensitive career decisions, personal struggles, or even issues related to their supervisory relationship with someone who is not directly evaluating their performance.

**In summary:**

*   **You *can* and *should* mentor your supervisees.** This is a valuable part of your role.
*   **Your institution's policy likely *encourages* or *requires* that your supervisees also have *additional* mentors** who are not their direct supervisors. It's less common for a policy to forbid a supervisor from also being a mentor, but rather to ensure a broader mentoring network.

It is best practice to encourage your supervisees to seek out additional mentors and to be aware of your institution's specific policies regarding mentoring networks for graduate students and junior faculty.",[],['Mentoring Policy'],1,A faculty member designing a new course curriculum.,
LLM_Only_Baseline,What are the minimum advance notice requirements I need to follow when announcing Senate elections versus Academic Board elections?,0.0,0.2838709677419355,"The minimum advance notice requirements for Senate elections versus Academic Board elections vary significantly based on the specific jurisdiction or institution. For governmental Senate elections (e.g., national or state senates), these requirements are typically stipulated in electoral laws, national or state constitutions, or specific statutes governing elections. These often involve periods ranging from several weeks to months for nominations, voter registration, and the election date itself. For Academic Board elections within a university or educational institution, the notice requirements are set by the institution's own statutes, bylaws, or governance documents. These are usually shorter than national elections but still require sufficient time for nominations, campaigning, and voting, often ranging from a few weeks to a month. To determine the exact requirements, you must consult the specific electoral laws of the relevant government body or the internal governance documents (e.g., constitution, bylaws, standing orders) of the particular academic institution.",[],['Senate and Academic Board Elections Policy'],1,An administrative staff member managing university resources.,
